Transaction_Amount,Transaction_Time,Customer_Age,Customer_Region,Merchant_Category,Card_Type,Transaction_Mode,Previous_Fraud_Flag,Fraud
788.3,288.4,59,East,Food,Debit,ATM,0,0
2972.1,436.6,25,West,Food,Debit,POS,0,0
2968.5,1345.1,47,North,Travel,Prepaid,ATM,0,1
821.8,681.7,56,East,Retail,Debit,Online,0,0
618.2,29.1,26,South,Food,Prepaid,ATM,0,0
4900.3,959.3,50,South,Retail,Debit,ATM,0,0
1969.2,530.1,60,North,Retail,Prepaid,POS,0,0
1137.9,2548.9,46,West,Retail,Debit,POS,0,0
857.5,692.3,48,North,Electronics,Debit,POS,0,0
3338.3,1234.3,20,East,Electronics,Debit,Online,0,0
3047.6,247,67,North,Retail,Prepaid,ATM,0,0
3218.1,1431.2,55,North,Retail,Debit,ATM,0,0
440.9,1276.4,28,West,Electronics,Credit,POS,0,0
4467.8,2344.3,22,South,Travel,Credit,Online,0,0
1946.9,34.4,48,West,Health,Credit,Online,0,0
1567.5,593.3,37,South,Food,Debit,Online,0,0
2312.3,1136.8,21,West,Retail,Prepaid,POS,0,0
1950.9,100,25,South,Electronics,Prepaid,Online,0,0
4318,528.7,59,West,Retail,Debit,Online,1,0
4646.4,2849.8,52,South,Retail,Credit,Online,0,0
1518,572.6,30,South,Retail,Prepaid,POS,0,0
4319.8,4227.1,66,South,Retail,Debit,POS,0,0
3907.8,58.5,22,South,Travel,Prepaid,ATM,0,0
4654.1,1265.2,57,West,Food,Credit,ATM,0,0
1229.5,869.9,36,East,Food,Credit,ATM,0,0
2885.2,694.2,35,South,Electronics,Prepaid,POS,0,0
1373.4,3535.2,50,South,Travel,Debit,ATM,0,0
4120.6,138.9,21,South,Travel,Debit,Online,0,0
27.6,2263.4,35,South,Food,Prepaid,POS,0,0
2824.5,1175.2,63,South,Electronics,Credit,POS,0,0
1696.7,299.7,41,North,Travel,Debit,ATM,0,0
1614.1,2319.4,60,North,Electronics,Prepaid,Online,0,0
3224.9,560.9,46,South,Food,Prepaid,Online,0,0
4257.6,1683.2,48,South,Retail,Credit,POS,0,0
3046.4,492.4,45,South,Travel,Credit,POS,0,0
4266,1903.3,26,East,Electronics,Debit,ATM,0,0
1323.7,1012.3,62,West,Retail,Debit,Online,0,0
2598,152,43,South,Food,Debit,POS,0,0
2253.2,1048.9,66,East,Health,Credit,Online,0,0
59.2,212.4,64,East,Travel,Prepaid,POS,0,0
2784.5,530.9,19,South,Travel,Debit,ATM,0,0
3308,186.7,23,West,Electronics,Debit,POS,0,0
2960,22.3,46,North,Food,Debit,POS,0,0
3681.7,238.1,43,South,Food,Prepaid,POS,0,0
2857.1,768.7,45,South,Travel,Debit,ATM,0,0
334.7,656.9,24,North,Travel,Debit,ATM,0,0
583.1,696.1,51,West,Electronics,Credit,ATM,1,0
2982.8,284.6,62,North,Electronics,Credit,POS,0,0
1375.6,1155.7,27,South,Health,Credit,POS,0,0
399.1,1218.3,65,South,Retail,Prepaid,Online,0,0
2148.6,443.1,58,East,Electronics,Credit,ATM,0,1
2772.1,2130.1,57,North,Retail,Debit,ATM,0,0
1644.4,1032.9,64,East,Travel,Debit,POS,0,0
3602.4,1248.4,39,East,Health,Prepaid,ATM,0,0
3219.2,324.8,44,East,Health,Prepaid,Online,0,0
1664.8,0.6,56,East,Health,Debit,ATM,0,0
3774.6,2005.3,39,North,Food,Prepaid,ATM,0,0
3243.8,1728.4,36,North,Travel,Debit,ATM,0,0
3187.6,131.5,53,North,Food,Credit,Online,0,0
2767.6,468.6,26,South,Food,Debit,Online,0,0
57.9,1082.8,36,West,Health,Prepaid,ATM,0,0
3482.8,1055.9,19,East,Food,Credit,Online,0,0
1880.8,1968.6,45,South,Travel,Debit,POS,0,0
4713.1,151.1,56,North,Travel,Prepaid,ATM,0,0
4090.1,562,39,North,Food,Prepaid,Online,0,0
2938.9,102.3,68,South,Travel,Credit,Online,0,0
1261.7,493.6,23,East,Retail,Debit,Online,0,0
1019.4,15.2,64,North,Food,Debit,POS,0,0
1702.6,2285.5,24,East,Health,Prepaid,Online,0,0
2383.4,748.8,23,East,Health,Credit,POS,0,0
1481,1895.8,50,West,Travel,Debit,POS,0,0
2575.1,61.8,31,North,Travel,Credit,Online,0,0
827.7,258.1,18,South,Health,Prepaid,POS,0,0
4888.6,300.3,42,West,Retail,Debit,Online,0,1
540.5,488.9,23,East,Health,Prepaid,Online,1,0
4659.8,1623.9,45,South,Food,Debit,Online,0,0
4568,488.7,35,West,Health,Prepaid,ATM,0,0
2627.3,229,44,West,Electronics,Debit,POS,0,0
3624.8,67.2,66,West,Retail,Credit,POS,0,0
2180.8,82.8,19,East,Retail,Debit,Online,0,0
3150.5,1427.3,57,East,Health,Debit,POS,0,0
1703.5,588.4,38,North,Electronics,Prepaid,Online,0,0
1506.5,1295.3,40,West,Food,Debit,POS,0,1
2891.6,1146.6,19,South,Health,Debit,POS,0,0
2491.2,145.4,33,East,Food,Debit,Online,0,0
2898.1,154.2,21,West,Electronics,Prepaid,Online,0,0
1434,1407.9,51,South,Health,Debit,Online,0,0
1835.4,1277.5,22,East,Health,Credit,POS,0,0
420.4,474.9,66,South,Food,Credit,ATM,0,0
262.3,80.6,51,South,Health,Prepaid,ATM,0,0
1268,12.2,39,North,Electronics,Debit,POS,0,0
372.2,339.9,63,East,Health,Prepaid,POS,0,0
519.8,9.3,37,East,Travel,Debit,Online,0,0
4064.8,261.5,56,East,Electronics,Prepaid,Online,0,0
195.3,543.9,64,East,Retail,Debit,Online,0,0
3295.1,129.4,67,North,Food,Debit,POS,0,0
1363.5,110.1,30,North,Electronics,Prepaid,Online,0,0
4357.9,2267.6,61,West,Retail,Prepaid,Online,0,0
2425.5,880.6,51,East,Retail,Prepaid,POS,0,0
1528.6,2725,61,South,Electronics,Debit,ATM,0,0
2588.7,424.4,23,North,Retail,Prepaid,Online,0,0
1910.4,1130.6,46,South,Retail,Debit,ATM,0,0
2821.9,229,50,South,Travel,Credit,Online,0,0
573.5,963.2,18,South,Health,Credit,Online,0,0
4985,138.8,64,West,Travel,Debit,Online,0,0
2128.4,2.1,65,West,Health,Debit,POS,0,0
1741.8,2681.4,24,East,Retail,Prepaid,POS,0,0
3551.3,809.4,39,North,Health,Debit,Online,0,0
1820.1,2616.5,49,East,Travel,Debit,Online,0,0
4166.5,406.2,31,West,Food,Credit,POS,0,0
2271.9,397.2,68,West,Food,Prepaid,POS,0,1
3598.1,511.9,41,South,Health,Prepaid,ATM,0,0
538.2,1224.3,36,East,Food,Debit,POS,0,0
4230.7,834.3,44,South,Electronics,Prepaid,Online,0,0
3678.9,2595,40,West,Food,Credit,POS,0,0
1059.4,25.8,62,East,Health,Credit,ATM,0,0
727.3,1231.7,38,East,Retail,Credit,ATM,0,0
1582.1,401,61,North,Travel,Debit,Online,0,0
4880.4,198.7,46,West,Food,Debit,POS,0,0
1284.9,714.2,18,West,Health,Credit,ATM,0,0
2281.2,703.3,48,North,Travel,Credit,ATM,0,0
151.1,147.4,44,West,Electronics,Prepaid,ATM,0,0
1986.7,225.5,61,South,Retail,Prepaid,Online,0,0
2857,524.5,53,South,Travel,Prepaid,ATM,0,0
4765.7,525.6,44,South,Travel,Prepaid,POS,0,0
2584.2,382.1,32,East,Health,Credit,Online,0,0
4095.7,160.8,42,South,Electronics,Prepaid,POS,0,0
2736.1,4.4,65,West,Food,Credit,POS,0,0
204.9,3514.4,32,North,Electronics,Credit,ATM,0,0
1575.7,2873.5,57,South,Retail,Debit,Online,0,0
2878.2,661,36,South,Food,Prepaid,Online,0,0
4753,5308.7,64,East,Electronics,Credit,POS,0,0
4295.8,1119.8,67,West,Retail,Debit,Online,0,0
1142.5,71.3,28,North,Travel,Debit,Online,0,0
1101.3,125.2,58,West,Travel,Credit,Online,0,0
1006.7,2478.3,50,South,Travel,Credit,Online,0,0
4612.6,994.4,58,West,Travel,Prepaid,ATM,0,0
4263.5,1852.7,40,North,Food,Prepaid,POS,0,0
3874.6,2285.4,29,South,Travel,Credit,POS,0,0
1964.3,594.1,19,West,Food,Credit,Online,0,0
2522.4,49.7,60,North,Food,Debit,Online,0,0
2322.2,208.6,38,South,Electronics,Debit,POS,0,0
1267.7,68.9,31,South,Travel,Debit,POS,1,0
2525.6,209.2,51,West,Health,Debit,ATM,1,0
153.5,528.5,32,East,Travel,Debit,Online,0,0
659.9,125.8,38,East,Health,Prepaid,POS,0,0
4433.1,182.4,40,North,Travel,Debit,ATM,0,0
3758.6,590.3,38,West,Food,Credit,ATM,0,0
2114.9,415.8,67,North,Travel,Prepaid,Online,0,0
2586.2,630.5,31,West,Travel,Debit,ATM,0,0
1850.6,560.7,38,North,Travel,Debit,ATM,0,0
3704.2,1034.2,29,North,Travel,Debit,ATM,0,0
3921.2,2767.6,59,West,Electronics,Credit,ATM,0,0
3816.7,114.1,63,East,Electronics,Debit,ATM,0,0
3613.3,104.5,64,North,Food,Credit,Online,0,0
1023.3,1916,22,West,Food,Credit,Online,0,0
1690.5,706,19,West,Health,Debit,Online,0,0
2349.8,1454.2,39,West,Food,Debit,Online,0,0
1654.6,242.6,23,South,Electronics,Prepaid,POS,0,0
3774.9,1765.3,61,West,Food,Prepaid,Online,0,0
1647.4,2575,19,West,Health,Prepaid,Online,0,0
692,1009.2,46,South,Health,Credit,Online,0,0
1995.8,111.9,53,South,Electronics,Debit,ATM,0,0
4899.6,2256.6,24,East,Food,Prepaid,ATM,0,0
1130.2,1572.6,33,West,Health,Credit,ATM,0,0
3061.2,1389.8,50,North,Food,Prepaid,Online,0,0
2165.4,37.4,50,South,Food,Prepaid,POS,0,0
356.1,1604.3,31,South,Electronics,Debit,POS,0,0
2439.9,148.4,60,East,Electronics,Debit,Online,0,0
3511.1,251.5,29,East,Food,Credit,POS,0,0
2566.6,860.7,60,East,Travel,Debit,POS,0,0
4360.7,307.9,23,West,Travel,Prepaid,Online,0,0
1445.4,1082.8,29,West,Retail,Credit,ATM,0,0
432.2,936.7,48,West,Retail,Credit,POS,0,0
4682.9,114.5,29,South,Retail,Credit,ATM,0,0
1891.6,1067.2,27,East,Electronics,Credit,Online,0,0
2882.5,2576.4,57,South,Food,Debit,ATM,0,0
3960.2,175.7,44,North,Health,Prepaid,POS,0,0
1622.2,909,69,West,Food,Debit,ATM,0,0
3581.1,418.3,68,South,Food,Debit,ATM,0,0
678,615.5,24,North,Retail,Credit,ATM,0,0
1457.2,338.3,63,South,Food,Debit,Online,0,0
724.4,437.2,53,North,Retail,Debit,Online,0,0
4056.3,29.3,50,South,Food,Prepaid,Online,0,0
1114,3992.8,44,South,Health,Credit,Online,0,0
3587.3,980.3,25,West,Travel,Debit,ATM,0,0
4716.5,694.6,22,South,Travel,Credit,POS,0,0
2639.3,484,25,South,Electronics,Prepaid,ATM,0,0
2700.6,775.2,57,East,Health,Debit,ATM,1,0
2305.7,478.2,38,South,Food,Prepaid,ATM,0,0
1630.1,446.1,41,West,Health,Prepaid,POS,0,0
2378.8,623.5,24,South,Food,Credit,POS,0,0
3014.4,322.9,36,West,Health,Credit,POS,0,0
4930,198.5,48,East,Health,Credit,ATM,1,0
4688.9,813.3,53,West,Travel,Debit,Online,0,0
4310.9,1850,44,East,Health,Credit,Online,0,1
4445.8,165.9,46,East,Electronics,Debit,ATM,0,0
2339.8,33.3,40,East,Food,Prepaid,Online,0,1
3287.6,283.4,37,East,Retail,Credit,Online,0,0
4475.4,3898.2,23,East,Health,Prepaid,ATM,0,0
1965.4,1764.7,29,West,Retail,Credit,ATM,0,0
4808.9,906,67,East,Travel,Prepaid,Online,0,0
2079.5,2648.6,29,East,Retail,Debit,ATM,1,0
3005.8,589.3,67,East,Electronics,Prepaid,Online,0,0
3549.3,4091.2,20,East,Electronics,Debit,POS,0,0
4753,351.4,59,East,Travel,Credit,POS,0,1
1223.8,274.8,56,North,Electronics,Credit,ATM,0,0
3730.9,1016.2,52,South,Food,Credit,Online,0,0
2604.6,475.1,36,South,Electronics,Debit,POS,0,0
1343.5,984.5,62,East,Health,Credit,ATM,0,0
3883.3,363.8,21,East,Electronics,Debit,POS,1,0
2761.6,962.1,48,North,Food,Debit,POS,0,0
3305.2,322.6,59,East,Travel,Prepaid,ATM,1,0
1615.2,52.3,55,North,Electronics,Credit,POS,0,0
2406.9,2432,50,South,Food,Prepaid,ATM,0,0
3087.2,2147.3,23,West,Health,Debit,ATM,0,0
2025.1,3533.5,25,South,Retail,Prepaid,POS,0,0
992.7,1260.6,45,West,Retail,Credit,POS,0,0
4808.2,1148,32,West,Travel,Debit,Online,0,0
2557.8,818.7,48,West,Travel,Prepaid,POS,0,0
3669.9,134.6,25,East,Retail,Credit,Online,0,0
2055.8,209.8,23,North,Retail,Credit,ATM,0,0
1776.3,341.7,46,West,Travel,Prepaid,POS,0,0
2036.4,2208.7,68,North,Retail,Debit,POS,1,0
2046.6,189.9,63,South,Electronics,Credit,ATM,0,0
2721.4,2562.3,51,West,Food,Debit,POS,0,0
2717.8,739.8,24,South,Travel,Credit,Online,0,0
2486.3,1257.3,57,North,Food,Debit,POS,0,0
674.8,116.8,27,North,Health,Debit,Online,0,0
2480.9,313.4,30,South,Health,Credit,POS,0,0
846.4,3182.5,39,North,Electronics,Prepaid,POS,0,0
631.6,309.5,38,South,Health,Prepaid,ATM,0,0
4663.3,351.7,69,North,Travel,Prepaid,Online,0,0
3025.1,220.1,18,East,Electronics,Debit,ATM,0,0
3297.8,138.2,58,South,Electronics,Prepaid,ATM,0,0
2009.6,265.6,59,West,Travel,Prepaid,ATM,0,0
4545,1028.1,69,West,Retail,Credit,Online,0,0
3190,607.6,19,West,Food,Debit,ATM,0,0
3846.1,806.9,69,North,Travel,Prepaid,Online,0,0
1843.4,130.5,46,South,Retail,Credit,Online,0,0
4800.1,1620.1,28,North,Retail,Debit,POS,0,0
4102.5,1532.9,54,West,Health,Credit,Online,1,0
4269.9,21.8,67,East,Electronics,Prepaid,Online,0,0
861.8,483.7,24,West,Electronics,Debit,POS,0,0
1355.5,71.2,52,West,Health,Debit,ATM,0,0
1428.8,1570.7,47,West,Health,Prepaid,POS,0,0
1355.3,1336.6,33,East,Electronics,Credit,POS,0,0
4277.2,2322.7,32,East,Travel,Debit,POS,0,0
160.4,269.7,57,South,Travel,Debit,Online,0,0
381.4,609.4,37,East,Travel,Debit,POS,0,0
1370.3,203.9,45,South,Travel,Prepaid,Online,0,0
1000.2,464,54,East,Health,Credit,Online,1,0
1160.1,738.7,20,South,Food,Prepaid,Online,0,0
3989.9,54.8,46,West,Food,Debit,Online,0,0
2816.1,1254.8,54,East,Electronics,Credit,ATM,0,0
29.8,783.7,26,North,Food,Credit,Online,0,0
2147.2,1765.9,44,North,Travel,Prepaid,Online,0,0
2040,317.2,49,South,Health,Prepaid,POS,0,0
570.6,2336.4,65,East,Travel,Debit,POS,0,0
3381,6641,63,East,Retail,Prepaid,Online,0,0
3510.8,2517,67,North,Health,Prepaid,ATM,1,0
3604.7,1504.6,56,East,Retail,Prepaid,ATM,0,0
3642.6,1673.3,48,East,Retail,Prepaid,POS,1,0
1.3,852.7,64,South,Electronics,Prepaid,ATM,0,1
4769.7,210.9,43,West,Retail,Debit,POS,0,0
4071.2,1130.2,57,North,Food,Credit,ATM,0,0
4520,1247.4,20,West,Food,Prepaid,ATM,0,0
79.2,4225.7,28,East,Retail,Credit,ATM,1,0
4669.4,779.4,69,East,Electronics,Credit,POS,0,0
4049.1,316.6,46,South,Retail,Prepaid,POS,0,0
4186.3,1151,44,West,Health,Prepaid,Online,0,0
467.3,3881.3,67,West,Health,Credit,Online,0,0
3694.2,195.1,64,South,Health,Debit,ATM,0,0
4799.6,394.5,27,West,Health,Credit,ATM,0,0
3393.1,780.6,52,South,Retail,Debit,ATM,0,0
2853.2,186.6,64,South,Travel,Credit,POS,0,1
4728.2,22.5,40,East,Travel,Prepaid,ATM,1,0
2215.2,411,23,East,Health,Debit,Online,0,0
2996.9,2005.2,28,East,Electronics,Credit,ATM,0,0
2382.2,44.4,60,South,Electronics,Debit,Online,0,0
4664.3,560.2,68,East,Retail,Prepaid,ATM,0,0
381.3,1436.3,44,North,Travel,Debit,ATM,0,0
2506.1,3061.5,48,North,Retail,Prepaid,ATM,0,0
3435.1,4231.9,47,East,Food,Prepaid,Online,0,0
3959.7,548.1,20,South,Health,Debit,Online,0,0
2915.5,3003.4,30,North,Food,Prepaid,POS,0,0
4544.7,36.1,57,East,Food,Prepaid,Online,0,0
4710,1370.1,38,North,Electronics,Prepaid,ATM,0,0
322.5,1029.3,60,North,Travel,Debit,Online,0,0
2012.5,287,28,North,Health,Prepaid,ATM,0,0
118.3,707.9,62,West,Retail,Credit,ATM,0,0
1647.8,138.7,20,North,Health,Prepaid,Online,0,0
2684.8,2052.6,55,East,Retail,Credit,POS,0,0
4554.1,443,48,North,Retail,Debit,Online,0,0
4232.9,983.6,41,East,Travel,Credit,Online,0,0
638.4,172.9,59,North,Food,Prepaid,ATM,0,1
466.1,230.9,68,North,Retail,Prepaid,Online,0,0
2946.7,4822.9,29,West,Travel,Prepaid,POS,0,1
2661.1,1398.7,63,North,Food,Prepaid,ATM,0,0
1332.6,3269.4,60,East,Food,Prepaid,Online,0,0
4497.4,350.8,44,West,Health,Prepaid,POS,0,0
4636.9,179.8,38,West,Health,Debit,ATM,0,0
2013.7,699.3,42,North,Health,Prepaid,POS,0,0
4451.6,682.5,47,North,Electronics,Credit,POS,1,0
1920.4,192.3,47,South,Food,Credit,ATM,0,0
3684.3,1321.3,27,North,Electronics,Credit,Online,0,1
2380.2,449.1,20,South,Health,Debit,POS,0,0
613.8,206.2,30,East,Travel,Credit,ATM,1,0
4639.7,403.4,44,North,Health,Credit,Online,0,0
2271,829.3,35,North,Retail,Credit,POS,0,0
3672.7,1296.3,62,South,Travel,Debit,ATM,0,0
1836.5,657.6,41,South,Travel,Credit,POS,0,1
95.4,745.7,63,West,Food,Credit,Online,1,0
503.6,149.6,31,West,Electronics,Debit,Online,0,0
2481.6,2461.5,56,North,Retail,Prepaid,Online,0,0
3450.1,2641.2,61,East,Travel,Credit,ATM,0,0
1674.3,1150.2,21,West,Electronics,Prepaid,Online,0,0
3477.7,17.8,33,West,Electronics,Credit,Online,0,0
3493.5,770.2,68,West,Retail,Debit,ATM,0,0
3520,992.1,27,South,Retail,Prepaid,Online,0,0
2463.1,5231.4,65,North,Health,Debit,Online,0,0
4574.5,5538.3,54,South,Health,Prepaid,Online,0,0
2446.5,1949.2,44,East,Travel,Debit,ATM,0,0
2251.9,66,65,South,Travel,Prepaid,Online,0,0
997.7,3063.5,18,North,Travel,Prepaid,POS,0,0
1539,948.5,22,South,Health,Prepaid,ATM,0,0
212.6,1613.9,30,East,Travel,Credit,POS,0,0
3168,522.9,62,North,Travel,Prepaid,ATM,0,0
1243.4,385.2,20,North,Health,Prepaid,ATM,0,0
1521.5,622.2,34,North,Health,Credit,ATM,0,0
3854.3,158.8,36,North,Travel,Credit,POS,0,1
1636.8,441.7,54,East,Travel,Debit,Online,0,0
1211.7,1949.2,22,North,Electronics,Debit,Online,0,0
846.1,38.7,64,East,Food,Credit,Online,0,0
3874.5,163.6,59,East,Health,Credit,Online,0,1
649.4,133.7,61,South,Food,Credit,ATM,0,0
2269.3,516,41,South,Health,Credit,ATM,0,0
2535.1,5804.8,60,North,Electronics,Credit,POS,0,0
3437.3,190.4,50,West,Food,Debit,Online,1,0
3166.8,157.2,38,West,Electronics,Credit,ATM,0,1
4053.8,2465.8,20,North,Retail,Credit,Online,0,0
224.7,2137.5,21,East,Food,Debit,Online,0,0
1482.9,32.8,68,South,Food,Prepaid,POS,0,0
1401.4,1393.1,49,North,Food,Debit,ATM,0,1
730.9,1065.6,41,North,Retail,Debit,Online,0,0
1446.6,1459.9,69,East,Retail,Credit,POS,0,0
1549.5,682.2,52,South,Electronics,Prepaid,POS,0,0
2609.9,4753.6,35,West,Retail,Debit,Online,0,0
3318.9,44.8,20,West,Health,Prepaid,Online,0,0
1906.1,267.1,56,North,Travel,Debit,POS,0,0
3597.6,505.1,43,North,Food,Credit,POS,0,0
1681.5,597.4,41,North,Electronics,Debit,Online,0,0
1452.1,2543,18,North,Electronics,Debit,Online,0,1
2706.4,821,68,North,Electronics,Debit,POS,0,0
119.6,46.2,67,West,Electronics,Prepaid,ATM,0,0
399.9,524,51,North,Food,Prepaid,POS,0,0
2090.4,538.7,29,South,Electronics,Credit,POS,0,0
4714.6,3366.5,34,East,Food,Prepaid,ATM,0,0
3607.8,914.3,38,West,Electronics,Prepaid,Online,0,1
441.5,1009.6,38,East,Electronics,Prepaid,POS,0,0
4231.7,1249.2,20,East,Travel,Credit,Online,0,0
3661.8,1469.8,61,North,Health,Credit,ATM,0,0
3055.1,1008,45,East,Retail,Credit,POS,0,0
4101.6,270.8,42,South,Retail,Credit,Online,1,0
2021.1,2071.8,61,North,Retail,Debit,Online,0,0
1108.3,1317.2,23,West,Health,Credit,Online,0,0
2560.6,1354.3,59,South,Food,Credit,Online,0,0
2744.7,5671.3,47,West,Retail,Debit,Online,0,0
2692.1,1622.2,49,North,Retail,Debit,Online,0,1
2825.8,1767,39,North,Retail,Prepaid,POS,0,0
4743.6,3024.2,55,West,Food,Prepaid,POS,0,0
4511.3,163.9,31,East,Health,Credit,ATM,0,0
4378.7,688.6,51,West,Health,Prepaid,Online,0,0
4007.3,868.9,60,South,Food,Debit,ATM,0,0
4717.2,399.4,64,East,Travel,Prepaid,POS,0,0
493.4,1828.9,43,North,Electronics,Prepaid,ATM,0,0
1326.4,1437.2,57,South,Food,Credit,POS,0,0
2475.8,1276.1,30,South,Electronics,Debit,POS,0,0
4232.8,5860.2,47,North,Health,Debit,ATM,1,0
2526.3,300.3,36,East,Electronics,Prepaid,POS,1,0
3740.4,1329.8,59,North,Retail,Prepaid,POS,0,1
695.7,801.6,58,South,Electronics,Prepaid,ATM,0,0
1262.8,375.4,67,South,Electronics,Credit,ATM,0,0
3659.1,175.1,56,South,Health,Prepaid,Online,0,0
824.5,2262.2,20,North,Travel,Prepaid,ATM,0,0
1757.4,905,48,West,Electronics,Credit,POS,0,0
1325.1,1742.6,29,South,Health,Debit,Online,0,0
1750,788.2,32,South,Retail,Credit,POS,0,0
3541.9,248.4,62,East,Electronics,Prepaid,ATM,0,0
1839.9,411.8,55,West,Electronics,Prepaid,POS,1,0
2776.8,480.5,57,East,Retail,Debit,ATM,0,0
500.6,3609.5,31,South,Food,Credit,ATM,1,0
4025.3,5.6,52,West,Travel,Prepaid,ATM,0,0
1850.1,4245.1,33,East,Retail,Debit,Online,0,0
3243,3935.4,67,North,Retail,Prepaid,ATM,0,0
3627.2,5559.9,41,East,Retail,Debit,POS,0,0
1049.1,647.4,34,West,Food,Prepaid,Online,0,0
4423.5,3318.9,35,East,Retail,Prepaid,Online,0,0
3081.5,503.5,59,West,Food,Debit,Online,0,0
2144.2,26.6,34,West,Travel,Debit,POS,0,0
912.5,254.1,33,East,Food,Prepaid,ATM,0,0
4711.6,2905.8,38,East,Travel,Debit,Online,0,0
3775.6,13.9,41,North,Travel,Prepaid,ATM,0,0
1040.9,789.6,51,East,Travel,Prepaid,ATM,0,0
1689.2,78.6,69,West,Health,Credit,POS,0,0
4048.6,337.4,53,South,Travel,Prepaid,Online,0,0
3478.7,92.2,60,East,Food,Prepaid,POS,0,0
3829.2,1962.8,44,East,Health,Debit,Online,0,0
2206.6,894.2,56,West,Retail,Credit,Online,0,0
3582.7,2323.9,34,South,Retail,Debit,ATM,0,0
1933.1,1165.9,42,North,Electronics,Debit,ATM,0,1
1057.1,3541.5,68,South,Travel,Prepaid,Online,0,0
3163.8,713.1,55,West,Electronics,Prepaid,Online,0,0
4880.1,1018.1,59,West,Travel,Prepaid,ATM,0,0
1553.7,858.8,38,West,Travel,Debit,Online,0,0
2305.4,662.2,21,West,Food,Debit,Online,0,0
3370.3,1870.5,42,South,Food,Prepaid,Online,0,0
2708,1034.3,47,South,Retail,Debit,POS,0,0
4217.3,1616,50,South,Health,Credit,Online,0,0
3809,1543.5,56,East,Retail,Credit,Online,0,0
292.4,212,43,West,Travel,Credit,ATM,0,0
4992.1,1050.3,42,East,Health,Debit,ATM,0,0
3762.3,222.7,33,East,Electronics,Credit,POS,0,0
4319.7,875.4,66,East,Travel,Prepaid,ATM,0,0
3256.3,1131.4,41,North,Food,Prepaid,Online,0,0
4281.6,5890.7,22,East,Retail,Prepaid,POS,0,0
562.8,31,59,West,Retail,Credit,Online,0,0
1739.3,95.7,56,East,Electronics,Credit,Online,0,0
4382.2,80.2,30,West,Retail,Debit,Online,0,0
1009.1,508.1,47,North,Retail,Prepaid,POS,0,0
392.1,1723.7,24,South,Health,Debit,ATM,0,0
3940.8,1858.3,64,West,Travel,Credit,ATM,0,0
4177.6,1335.5,34,East,Health,Debit,ATM,0,0
814.1,2271.8,44,West,Health,Prepaid,Online,0,0
4271.9,389.9,52,East,Retail,Debit,POS,0,0
3434.2,92.3,22,South,Travel,Debit,ATM,0,1
2600.9,59.9,59,West,Retail,Credit,POS,0,0
4151.4,1911.4,22,East,Retail,Credit,POS,0,0
2096.8,1311,41,West,Health,Credit,Online,0,0
970.8,1199.4,24,South,Food,Credit,POS,0,0
1425,415,24,South,Food,Prepaid,ATM,0,0
2526.3,477.9,31,South,Health,Prepaid,ATM,1,0
2657.1,3172.8,32,West,Health,Debit,POS,0,0
4028.1,65.9,22,West,Retail,Prepaid,POS,0,0
3957,1486,54,East,Travel,Debit,POS,0,0
2907.3,370.5,21,South,Retail,Credit,POS,0,0
3904.1,39.8,47,East,Retail,Debit,ATM,0,0
959.7,1357,37,West,Electronics,Debit,ATM,0,0
251.3,401.8,43,North,Retail,Prepaid,Online,0,0
4368.3,1280.7,26,South,Travel,Debit,POS,0,0
378.7,1229.8,47,East,Retail,Prepaid,ATM,0,0
1234.2,765.3,61,South,Health,Debit,POS,0,0
3476.9,1502.3,65,East,Travel,Prepaid,ATM,0,0
2047.8,870,39,East,Health,Credit,Online,0,0
4381.7,337.8,57,North,Electronics,Prepaid,ATM,0,0
1490.6,1324.7,58,West,Electronics,Credit,ATM,0,0
60.3,889.5,61,South,Travel,Prepaid,Online,0,0
1504,12.8,47,West,Food,Credit,POS,0,0
2890.8,2319.2,37,East,Food,Credit,ATM,0,0
1880.3,788.9,45,West,Travel,Prepaid,Online,0,0
2674.8,2029.7,24,North,Travel,Credit,Online,0,0
4383.1,2143.3,21,West,Health,Debit,Online,0,0
4562.5,588.7,45,East,Electronics,Debit,ATM,0,0
1330.6,708.6,52,East,Travel,Credit,POS,0,0
2311.2,537.4,50,North,Retail,Credit,ATM,0,0
2746.2,596.8,24,South,Health,Credit,ATM,0,0
4745.6,2255.2,26,North,Electronics,Prepaid,ATM,0,0
4993.1,1551.8,51,South,Health,Debit,Online,0,0
1177.8,135.3,56,East,Electronics,Credit,POS,0,0
3635.2,942.4,59,West,Retail,Credit,ATM,0,0
1890.8,5498.4,51,East,Electronics,Prepaid,POS,1,0
41.5,905.2,30,North,Health,Debit,ATM,0,0
47.3,1541.2,46,North,Electronics,Credit,POS,0,0
2303.4,1465.6,52,West,Health,Debit,Online,0,0
2442.2,431.3,62,North,Travel,Prepaid,POS,0,0
113.8,465,27,East,Retail,Debit,Online,0,1
3435,1287.6,47,West,Health,Credit,Online,0,0
1470.7,693.1,61,South,Food,Credit,POS,0,0
2799.9,845.3,43,North,Food,Debit,ATM,0,0
1505.3,1247.9,52,South,Electronics,Prepaid,ATM,0,0
836.5,1503.2,45,West,Travel,Prepaid,ATM,0,0
2036.5,316.8,46,North,Travel,Prepaid,ATM,0,0
1162.1,158.8,69,West,Food,Prepaid,POS,0,0
2674.5,345,23,North,Electronics,Credit,ATM,0,0
